time	V(sw)
Step Information: Vhs=5 Delay2=3n Rgate=1  (Run: 1/4)
2.742293882647406e-006	2.817174e+001
2.742333273707265e-006	2.805293e+001
2.742364208045689e-006	2.793872e+001
2.742400780200716e-006	2.778787e+001
2.742432501576242e-006	2.764991e+001
2.742452636053661e-006	2.755978e+001
2.742472328870482e-006	2.747029e+001
2.742491072259268e-006	2.738435e+001
2.742507686566420e-006	2.730767e+001
2.742521401789821e-006	2.724405e+001
2.742536886118918e-006	2.717190e+001
2.742552824404332e-006	2.709734e+001
2.742572002709109e-006	2.700723e+001
2.742596426866251e-006	2.689194e+001
2.742625347225414e-006	2.675468e+001
2.742660140768460e-006	2.658857e+001
2.742701920022128e-006	2.638778e+001
2.742753049948810e-006	2.614029e+001
2.742816482083355e-006	2.583101e+001
2.742897440656533e-006	2.543358e+001
2.743004098929025e-006	2.490709e+001
2.743149132580780e-006	2.418862e+001
2.743324469464681e-006	2.331857e+001
2.743496194758388e-006	2.246598e+001
2.743678184452536e-006	2.156222e+001
2.743857189839438e-006	2.067282e+001
2.744062782687740e-006	1.965009e+001
2.744285520744905e-006	1.853985e+001
2.744553000727512e-006	1.720406e+001
2.744859701676872e-006	1.567378e+001
2.745186649596998e-006	1.405533e+001
2.745531384303057e-006	1.239698e+001
2.745627469692702e-006	1.201069e+001
2.745700091726089e-006	1.182371e+001
2.745740064320767e-006	1.177753e+001
2.745775855038379e-006	1.177013e+001
2.745815565481646e-006	1.177952e+001
